OrderID,OrderDate,CustomerID,Region,Category,Product,Quantity,UnitPrice,DiscountPercent,Sales,Cost,Profit,PaymentMethod,OrderStatus
ORD-10840,2025-02-25,CUST-1003,West,Furniture,Cabinet,7,61906.16,5,411675.96,313038.37,98637.6,Digital Wallet,Cancelled
ORD-10841,2025-06-19,CUST-1023,South,Sports,Helmet,11,,0,88852.72,63238.92,25613.8,Cash,Completed
ORD-10842,2025-03-04,CUST-1216,Central,Electronics,Tablet,10,27978.83,5,265798.89,159031.92,106766.97,Card,Cancelled
ORD-10843,2025-12-09,CUST-1178,Central,Clothing,Jacket,1,11543.25,10,10388.93,8865.26,1523.67,Digital Wallet,Completed
ORD-10844,2025-09-19,CUST-1112,North,Clothing,Jacket,10,2482.75,5,23586.12,16169.46,7416.66,Bank Transfer,Cancelled
ORD-10845,2025-02-23,CUST-1177,West,Furniture,Desk,2,61401.25,10,110522.25,67238.06,43284.19,Bank Transfer,Completed
ORD-10846,2025-07-16,CUST-1185,South,Sports,Racket,4,6972.45,0,27889.8,15098.26,12791.54,Digital Wallet,Completed
ORD-10847,2025-08-19,CUST-1066,East,Electronics,Keyboard,1,35961.76,0,35961.76,27290.45,8671.31,Digital Wallet,Completed
ORD-10848,2025-01-29,CUST-1327,East,Electronics,Keyboard,11,15733.44,0,173067.84,110998.2,62069.64,Bank Transfer,Returned
ORD-10849,2025-04-05,CUST-1313,North,Books,Math Book,3,1949.29,5,5555.48,3070.01,2485.47,Cash,Cancelled
ORD-10850,2025-03-16,CUST-1075,South,Furniture,Sofa,3,84913.72,15,216529.99,141724.35,74805.63,Bank Transfer,Returned
ORD-10851,2025-09-02,CUST-1161,East,Sports,Football,8,4909.92,5,37315.39,26429.33,10886.06,Bank Transfer,Completed
ORD-10852,2025-12-23,CUST-1091,Central,Furniture,Cabinet,2,73107.4,5,138904.06,110560.35,28343.71,Bank Transfer,Completed
ORD-10853,2025-01-16,CUST-1292,North,Electronics,Tablet,3,129500.88,15,330227.24,248719.9,81507.35,Card,Completed
ORD-10854,2025-01-20,CUST-1114,East,Books,Math Book,10,3334.99,20,26679.92,25931.98,747.94,Digital Wallet,Returned
ORD-10855,2025-09-13,CUST-1004,East,Books,Math Book,7,2108.61,5,14022.26,11229.0,2793.25,Cash,Completed
ORD-10856,2025-12-03,CUST-1247,North,Electronics,Laptop,9,106634.37,5,911723.86,598709.56,313014.3,Card,Completed
ORD-10857,2025-12-24,CUST-1152,West,Books,Novel,8,720.76,20,4612.86,3082.19,1530.67,Bank Transfer,Completed
ORD-10858,2025-11-07,CUST-1133,South,Furniture,Desk,2,25967.36,0,51934.72,40699.46,11235.26,Card,Cancelled
ORD-10859,2025-08-30,CUST-1245,West,Furniture,Chair,6,37701.57,0,226209.42,130914.59,95294.83,Digital Wallet,Completed
ORD-10860,2025-12-31,CUST-1013,South,Books,Math Book,10,,5,36697.36,28948.23,7749.13,Cash,Returned
ORD-10861,2025-03-05,CUST-1063,East,Books,Novel,4,946.21,0,3784.84,2502.76,1282.08,Bank Transfer,Completed
ORD-10862,2025-04-07,CUST-1037,Central,Electronics,Keyboard,3,70991.88,15,181029.29,137075.86,43953.44,Cash,Completed
ORD-10863,2025-05-03,CUST-1208,South,Books,Math Book,9,1621.97,20,11678.18,11687.93,-9.75,Digital Wallet,Completed
ORD-10864,2025-09-05,CUST-1271,South,Electronics,Laptop,12,106934.5,5,1219053.3,1046721.78,172331.52,Card,Completed
ORD-10865,2025-02-11,CUST-1227,North,Electronics,Keyboard,1,32233.24,20,25786.59,18340.04,7446.56,Card,Returned
ORD-10866,2025-05-26,CUST-1033,North,Furniture,Shelf,5,50807.16,20,203228.64,149082.57,54146.07,Bank Transfer,Returned
ORD-10867,2025-02-04,CUST-1081,Central,Sports,Football,8,5934.39,0,47475.12,28472.64,19002.48,Bank Transfer,Returned
ORD-10868,2025-06-11,CUST-1286,West,Furniture,Cabinet,7,44832.79,0,313829.53,209195.49,104634.04,Cash,Completed
ORD-10869,2025-12-14,CUST-1305,Central,Clothing,Jeans,12,6088.77,20,58452.19,50938.8,7513.4,Bank Transfer,Completed
ORD-10870,2025-12-11,CUST-1306,West,Sports,Racket,5,5623.8,20,22495.2,14819.78,7675.42,Card,Returned
ORD-10871,2025-09-19,CUST-1073,West,Clothing,Jeans,3,4000.51,20,9601.22,9743.54,-142.31,Card,Cancelled
ORD-10872,2025-06-03,CUST-1181,Central,Furniture,Cabinet,2,86853.1,0,173706.2,108185.06,65521.14,Bank Transfer,Cancelled
ORD-10873,2025-04-11,CUST-1089,North,Books,Python Book,2,1110.94,5,2110.79,1492.78,618.01,Bank Transfer,Completed
ORD-10874,2025-05-26,CUST-1286,South,Sports,Helmet,7,11382.82,10,71711.77,53927.75,17784.01,Bank Transfer,Returned
ORD-10875,2025-12-25,CUST-1022,East,Clothing,Shoes,11,5163.61,10,51119.74,31100.95,20018.79,Bank Transfer,Cancelled
ORD-10876,2025-09-01,CUST-1236,Central,Sports,Racket,5,16084.73,0,80423.65,43587.49,36836.16,Bank Transfer,Completed
ORD-10877,2025-06-07,CUST-1251,South,Electronics,Monitor,12,44313.02,0,531756.24,317214.37,214541.87,Card,Completed
ORD-10878,2025-11-16,CUST-1087,West,Electronics,Monitor,1,83657.9,5,79475.0,54878.99,24596.01,Bank Transfer,Completed
ORD-10879,2025-09-20,CUST-1111,South,Electronics,Laptop,5,115634.11,15,491444.97,402713.52,88731.45,Bank Transfer,Completed
ORD-10880,2025-09-05,CUST-1113,South,Electronics,Laptop,11,56642.96,5,591918.93,496383.22,95535.72,Digital Wallet,Cancelled
ORD-10881,2025-01-02,CUST-1298,North,Electronics,Laptop,12,85990.78,0,1031889.36,602030.14,429859.22,Bank Transfer,Cancelled
ORD-10882,2025-02-10,CUST-1108,West,Sports,Helmet,9,11990.16,5,102515.87,79614.21,22901.65,Cash,Completed
ORD-10883,2025-12-15,CUST-1217,South,Furniture,Shelf,6,28230.42,20,135506.02,99182.37,36323.65,Digital Wallet,Completed
ORD-10884,2025-11-12,CUST-1112,West,Sports,Racket,12,16526.09,10,178481.77,114857.76,63624.01,Card,Completed
ORD-10885,2025-03-17,CUST-1329,West,Electronics,Keyboard,9,72235.0,10,585103.5,519910.64,65192.86,Digital Wallet,Completed
ORD-10886,2025-10-21,CUST-1237,Central,Sports,Racket,7,20576.34,5,136832.66,108282.89,28549.77,Card,Cancelled
ORD-10887,2025-02-01,CUST-1237,North,Clothing,Cap,11,10786.74,5,112721.43,86674.43,26047.0,Digital Wallet,Cancelled
ORD-10888,2025-04-27,CUST-1181,South,Sports,Bat,11,4723.35,,51956.85,33473.05,18483.8,Cash,Completed
ORD-10889,2025-08-15,CUST-1275,West,Electronics,Mouse,6,11360.13,0,68160.78,39832.64,28328.14,Card,Cancelled
ORD-10890,2025-03-25,CUST-1160,Central,Electronics,Laptop,4,75213.27,5,285810.43,163206.52,122603.91,Digital Wallet,Completed
ORD-10891,2025-11-07,CUST-1007,East,Books,Novel,1,596.84,20,477.47,437.03,40.44,Digital Wallet,Completed
ORD-10892,2025-02-28,CUST-1320,West,Books,Math Book,6,1610.94,20,7732.51,6058.25,1674.26,Card,Completed
ORD-10893,2025-07-22,CUST-1024,East,Sports,Helmet,9,18215.33,20,131150.38,119708.96,11441.41,Card,Returned
ORD-10894,2025-05-22,CUST-1097,Central,Sports,Bat,9,9610.72,5,82171.66,48256.71,33914.95,Bank Transfer,Completed
ORD-10895,2025-12-14,CUST-1009,East,Furniture,Shelf,9,4190.49,0,37714.41,28855.62,8858.79,Cash,Completed
ORD-10896,2025-07-04,CUST-1127,West,Sports,Football,9,10059.25,5,86006.59,49997.51,36009.07,Bank Transfer,Returned
ORD-10897,2025-11-24,CUST-1169,East,Clothing,Jeans,8,7796.05,5,59249.98,47933.63,11316.35,Card,Returned
ORD-10898,2025-02-23,CUST-1243,Central,Furniture,Shelf,4,33328.86,5,126649.67,104914.86,21734.81,Bank Transfer,Completed
ORD-10899,2025-04-23,CUST-1080,,Sports,Football,6,2782.18,15,14189.12,10193.62,3995.5,Cash,Completed
ORD-10900,2025-02-22,CUST-1347,West,Furniture,Chair,3,14875.38,5,42394.83,33352.71,9042.12,Bank Transfer,Returned
ORD-10901,2025-08-30,CUST-1334,East,Clothing,Cap,10,9037.23,10,81335.07,65123.69,16211.38,Digital Wallet,Completed
ORD-10902,2025-02-02,CUST-1107,East,Electronics,Keyboard,7,85445.49,5,568212.51,358370.98,209841.53,Card,Completed
ORD-10903,2025-12-05,CUST-1034,East,Electronics,Laptop,8,162397.21,15,1104301.03,779300.25,325000.78,Card,Completed
ORD-10904,2025-12-06,CUST-1212,West,Electronics,Mouse,1,26587.89,10,23929.1,13914.96,10014.14,Bank Transfer,Completed
ORD-10905,2025-10-25,CUST-1152,West,Furniture,Cabinet,1,63876.56,20,51101.25,40695.49,10405.76,Bank Transfer,Completed
ORD-10906,2025-02-19,CUST-1304,East,Electronics,Mouse,12,39175.05,10,423090.54,274344.24,148746.3,Bank Transfer,Completed
ORD-10907,2025-09-18,CUST-1072,Central,Clothing,Jacket,5,1953.41,20,7813.64,7150.34,663.3,Card,Completed
ORD-10908,2025-12-31,CUST-1052,Central,Electronics,Keyboard,4,51559.07,5,195924.47,128015.24,67909.23,Bank Transfer,Completed
ORD-10909,2025-01-14,CUST-1229,Central,Furniture,Chair,8,76015.17,0,608121.36,404542.7,203578.66,Cash,Completed
ORD-10910,2025-07-25,CUST-1223,West,Furniture,Cabinet,1,17927.81,0,17927.81,13980.77,3947.04,Bank Transfer,Completed
ORD-10911,2025-03-29,CUST-1019,South,Clothing,Cap,5,2069.31,5,9829.22,8464.6,1364.62,Card,Completed
ORD-10912,2025-01-31,CUST-1209,Central,Sports,Football,7,13706.64,0,95946.48,61209.92,34736.56,Bank Transfer,Completed
ORD-10913,2025-08-24,CUST-1049,East,Sports,Football,12,13084.66,5,149165.12,104121.95,45043.17,Cash,Completed
ORD-10914,2025-05-18,CUST-1128,East,Furniture,Sofa,11,25206.36,5,263406.46,182182.9,81223.56,Digital Wallet,Completed
ORD-10915,2025-09-21,CUST-1111,North,Sports,Gloves,8,10925.36,5,83032.74,49385.61,33647.12,Cash,Cancelled
ORD-10916,2025-01-22,CUST-1046,East,Books,History Book,2,4123.73,0,8247.46,5894.75,2352.71,Bank Transfer,Completed
ORD-10917,2025-11-02,CUST-1065,East,Furniture,Cabinet,5,29355.68,15,124761.64,106364.62,18397.02,Card,Completed
ORD-10918,2025-03-14,CUST-1056,West,Books,AI Book,5,5826.75,20,23307.0,23512.88,-205.88,Cash,Cancelled
ORD-10919,2025-12-21,CUST-1040,East,Sports,Helmet,7,22779.88,0,159459.16,97019.18,62439.98,Digital Wallet,Cancelled
ORD-10920,2025-06-07,CUST-1318,West,Electronics,Mouse,11,80175.29,0,881928.19,600073.5,281854.69,Bank Transfer,Cancelled
ORD-10921,2025-11-28,CUST-1296,South,Sports,Football,9,2456.96,15,18795.74,14770.36,4025.39,Digital Wallet,Completed
ORD-10922,2025-06-26,CUST-1315,South,Clothing,Shoes,9,7408.67,20,53342.42,38169.15,15173.28,Digital Wallet,Completed
ORD-10923,2025-04-15,CUST-1140,Central,Clothing,Shirt,12,9488.8,0,113865.6,78893.99,34971.61,Card,Returned
ORD-10924,2025-04-01,CUST-1034,South,Clothing,Jacket,12,12691.34,5,144681.28,113032.42,31648.86,Card,Completed
ORD-10925,2025-09-17,CUST-1270,South,Clothing,Shirt,1,4065.6,10,3659.04,3312.06,346.98,Digital Wallet,Completed
ORD-10926,2025-07-13,CUST-1099,Central,Clothing,Jeans,9,13631.36,,116548.13,77736.8,38811.32,Cash,Completed
ORD-10927,2025-08-18,CUST-1084,East,Sports,Racket,3,17424.8,20,41819.52,40437.83,1381.69,Cash,Cancelled
ORD-10928,2025-09-23,CUST-1021,West,Sports,Helmet,4,22786.41,15,77473.79,49973.82,27499.97,Cash,Returned
ORD-10929,2025-01-27,CUST-1170,East,Furniture,Sofa,9,9588.88,10,77669.93,64077.69,13592.24,Bank Transfer,Returned
ORD-10930,2025-01-22,CUST-1176,South,Books,History Book,8,1876.13,5,14258.59,9547.61,4710.98,Card,Cancelled
ORD-10931,2025-12-05,CUST-1139,North,Electronics,Mouse,11,93977.73,0,1033755.03,733475.86,300279.17,Card,Cancelled
ORD-10932,2025-01-24,CUST-1042,South,Furniture,Sofa,5,43937.44,5,208702.84,117450.4,91252.44,Digital Wallet,Cancelled
ORD-10933,2025-02-20,CUST-1051,West,Clothing,Jacket,2,1925.32,15,3273.04,2118.49,1154.55,Digital Wallet,Cancelled
ORD-10934,2025-09-02,CUST-1070,North,Sports,Helmet,12,6261.59,10,67625.17,53388.08,14237.09,Cash,Completed
ORD-10935,2025-06-28,CUST-1212,Central,Books,Novel,1,912.08,5,866.48,654.18,212.3,Digital Wallet,Completed
ORD-10936,2025-09-10,CUST-1065,South,Sports,Helmet,7,1469.73,10,9259.3,7139.58,2119.72,Cash,Completed
ORD-10937,2025-03-04,CUST-1301,Central,Sports,Racket,3,15606.69,0,46820.07,29915.3,16904.77,Digital Wallet,Returned
ORD-10938,2025-12-02,CUST-1223,North,Electronics,Mouse,11,39190.62,15,366432.3,264333.43,102098.87,Bank Transfer,Completed
ORD-10939,2025-06-11,CUST-1017,Central,Sports,Bat,8,7976.04,,60617.9,52196.75,8421.16,Digital Wallet,Completed
ORD-10940,2025-03-01,CUST-1096,South,Sports,Racket,12,3793.7,10,40971.96,27788.64,13183.32,Cash,Completed
ORD-10941,2025-05-25,CUST-1071,North,Sports,Football,3,1754.43,10,4736.96,3680.15,1056.82,Cash,Completed
ORD-10942,2025-01-23,CUST-1016,Central,Clothing,Jeans,1,14745.81,5,14008.52,9283.69,4724.83,Card,Returned
ORD-10943,2025-02-05,CUST-1332,West,Furniture,Cabinet,1,69406.68,5,65936.35,56777.8,9158.55,Bank Transfer,Returned
ORD-10944,2025-02-24,CUST-1212,West,Furniture,Cabinet,5,79151.65,5,375970.34,293064.35,82905.99,Bank Transfer,Completed
ORD-10945,2025-10-20,CUST-1102,South,Books,Math Book,1,2473.79,5,2350.1,2016.62,333.48,Cash,Cancelled
ORD-10946,2025-01-05,CUST-1257,Central,Furniture,Cabinet,3,27900.47,10,75331.27,57459.57,17871.7,Bank Transfer,Completed
ORD-10947,2025-10-11,CUST-1026,North,Furniture,Sofa,8,75187.23,15,511273.16,445247.47,66025.69,Bank Transfer,Returned
ORD-10948,2025-05-24,CUST-1078,Central,Furniture,Shelf,12,52873.42,20,507584.83,337830.85,169753.98,Digital Wallet,Returned
ORD-10949,2025-11-03,CUST-1295,North,Books,Novel,1,3815.19,15,3242.91,2169.51,1073.4,Digital Wallet,Completed
ORD-10950,2025-07-03,CUST-1154,South,Books,History Book,11,3327.04,10,32937.7,20659.35,12278.35,Card,Completed
ORD-10951,2025-03-28,CUST-1173,South,Sports,Football,9,23724.96,5,202848.41,117078.19,85770.22,Bank Transfer,Returned
ORD-10952,2025-10-05,CUST-1240,Central,Books,Python Book,2,1776.99,15,3020.88,2087.5,933.38,Bank Transfer,Completed
ORD-10953,2025-07-28,CUST-1211,East,Sports,Football,1,15717.61,0,15717.61,8349.14,7368.47,Bank Transfer,Cancelled
ORD-10954,2025-02-24,CUST-1042,South,Books,History Book,4,5489.69,0,21958.76,11877.25,10081.51,Digital Wallet,Cancelled
ORD-10955,2025-11-10,CUST-1139,Central,Clothing,Cap,12,10750.85,5,122559.69,91969.84,30589.85,Card,Returned
ORD-10956,2025-04-27,CUST-1152,East,Electronics,Mouse,11,59723.39,20,525565.83,378779.0,146786.83,Bank Transfer,Cancelled
ORD-10957,2025-05-22,CUST-1141,East,Electronics,Mouse,5,11312.32,0,56561.6,32134.52,24427.08,Card,Completed
ORD-10958,2025-10-03,CUST-1080,South,Books,Math Book,8,998.92,5,7591.79,6506.61,1085.18,Cash,Completed
ORD-10959,2025-11-04,CUST-1241,East,Books,Novel,10,2332.27,5,22156.56,16237.05,5919.52,Cash,Cancelled
ORD-10960,2025-03-04,CUST-1136,North,Clothing,Shirt,2,3709.82,5,7048.66,4725.55,2323.11,Cash,Returned
ORD-10961,2025-08-20,CUST-1016,Central,Furniture,Desk,5,49858.25,10,224362.12,146594.56,77767.57,Digital Wallet,Completed
ORD-10962,2025-10-14,CUST-1038,East,Electronics,Keyboard,7,59032.2,5,392564.13,325159.27,67404.86,Digital Wallet,Cancelled
ORD-10963,2025-02-16,CUST-1165,South,Electronics,Laptop,11,60749.16,5,634828.72,523218.89,111609.83,Card,Completed
ORD-10964,2025-01-25,CUST-1316,East,Sports,Football,9,17953.4,20,129264.48,113917.58,15346.9,Digital Wallet,Cancelled
ORD-10965,2025-03-07,CUST-1119,Central,Books,Novel,5,5534.23,0,27671.15,18774.31,8896.84,Cash,Completed
ORD-10966,2025-04-30,CUST-1298,East,Clothing,Shoes,8,13488.28,15,91720.3,64695.97,27024.33,Cash,Completed
ORD-10967,2025-07-29,CUST-1272,East,Clothing,Shirt,8,14825.87,15,100815.92,86278.85,14537.06,Card,Completed
ORD-10968,2025-12-30,CUST-1002,North,Clothing,Jeans,1,8962.81,15,7618.39,5502.73,2115.66,Card,Cancelled
ORD-10969,2025-05-22,CUST-1328,West,Electronics,Tablet,11,126579.46,20,1113899.25,1106101.87,7797.38,Card,Completed
ORD-10970,2025-12-23,CUST-1186,Central,Furniture,Desk,10,43160.28,5,410022.66,266919.33,143103.33,Bank Transfer,Completed
ORD-10971,2025-06-25,CUST-1007,West,Books,AI Book,8,5855.11,5,44498.84,31435.72,13063.12,Card,Completed
ORD-10972,2025-11-06,CUST-1174,North,Electronics,Tablet,4,27577.11,15,93762.17,72972.36,20789.81,Digital Wallet,Completed
ORD-10973,2025-02-16,CUST-1299,East,Furniture,Sofa,4,87903.26,0,351613.04,276312.3,75300.74,Card,Completed
ORD-10974,2025-03-19,CUST-1071,North,Furniture,Shelf,9,75349.02,20,542512.94,490526.51,51986.43,Cash,Completed
ORD-10975,2025-01-23,CUST-1198,Central,Furniture,Cabinet,10,14688.63,20,117509.04,85229.01,32280.03,Card,Completed
ORD-10976,2025-02-24,CUST-1034,North,Books,AI Book,10,2560.72,0,25607.2,19804.06,5803.14,Card,Completed
ORD-10977,2025-12-15,CUST-1319,East,Sports,Helmet,11,12932.86,5,135148.39,108963.6,26184.78,Card,Returned
ORD-10978,2025-06-15,CUST-1193,Central,Books,Python Book,9,5110.63,15,39096.32,34894.4,4201.92,Digital Wallet,Completed
ORD-10979,2025-02-04,CUST-1160,West,Electronics,Laptop,1,142085.88,20,113668.7,80527.59,33141.11,Bank Transfer,Returned
ORD-10980,2025-03-28,CUST-1139,Central,Clothing,Cap,6,6016.1,10,32486.94,24465.28,8021.66,Bank Transfer,Completed
ORD-10981,2025-05-22,CUST-1121,East,Clothing,Jeans,8,4930.39,,37470.96,23805.15,13665.82,Cash,Completed
ORD-10982,2025-05-21,CUST-1170,North,Books,History Book,3,5868.84,10,15845.87,9385.42,6460.44,Bank Transfer,Completed
ORD-10983,2025-06-03,CUST-1083,East,Electronics,Monitor,11,73119.06,15,683663.21,429784.32,253878.89,Cash,Cancelled
ORD-10984,2025-01-10,CUST-1156,West,Books,Python Book,12,3434.24,5,39150.34,24075.83,15074.51,Bank Transfer,Completed
ORD-10985,2025-08-12,CUST-1102,West,Clothing,Jeans,7,4861.08,10,30624.8,17799.92,12824.89,Cash,Completed
ORD-10986,2025-12-05,CUST-1238,East,Electronics,Mouse,2,10247.9,20,16396.64,12414.97,3981.67,Cash,Completed
ORD-10987,2025-03-02,CUST-1043,Central,Electronics,Laptop,9,56687.26,0,510185.34,300340.43,209844.91,Digital Wallet,Completed
ORD-10988,2025-11-28,CUST-1120,East,Sports,Racket,9,16779.49,15,128363.1,86205.08,42158.02,Bank Transfer,Returned
ORD-10989,2025-05-16,CUST-1324,South,Books,History Book,4,4346.06,0,17384.24,12613.5,4770.74,Bank Transfer,Cancelled
ORD-10990,2025-02-05,CUST-1188,,Clothing,Shirt,11,1416.75,5,14805.04,10838.98,3966.06,Bank Transfer,Returned
ORD-10991,2025-03-08,CUST-1062,North,Furniture,Desk,6,62215.4,5,354627.78,260863.91,93763.87,Bank Transfer,Completed
ORD-10992,2025-05-18,CUST-1060,South,Clothing,Jacket,11,11214.41,5,117190.58,80743.11,36447.48,Bank Transfer,Completed
ORD-10993,2025-06-27,CUST-1198,South,Electronics,Monitor,8,131012.63,20,838480.83,645819.13,192661.7,Digital Wallet,Completed
ORD-10994,2025-11-21,CUST-1156,North,Electronics,Monitor,9,131659.07,5,1125685.05,890374.18,235310.87,Cash,Completed
ORD-10995,2025-10-28,CUST-1179,North,Books,Math Book,12,3343.29,0,40119.48,29226.87,10892.61,Digital Wallet,Completed
ORD-10996,2025-12-17,CUST-1245,West,Furniture,Cabinet,4,54341.07,0,217364.28,131737.98,85626.3,Bank Transfer,Completed
ORD-10997,2025-02-27,CUST-1151,East,Sports,Helmet,4,,15,60387.37,45616.05,14771.32,Cash,Completed
ORD-10998,2025-02-05,CUST-1241,West,Clothing,Cap,11,7633.04,10,75567.1,45440.06,30127.04,Bank Transfer,Completed
ORD-10999,2025-05-05,CUST-1181,Central,Electronics,Laptop,8,86264.84,20,552094.98,447260.05,104834.92,Digital Wallet,Completed
ORD-11000,2025-02-13,CUST-1205,East,Furniture,Cabinet,2,59821.43,0,119642.86,91133.87,28508.99,Digital Wallet,Cancelled
ORD-11001,2025-10-11,CUST-1204,North,Books,History Book,5,1171.63,5,5565.24,3671.62,1893.62,Cash,Returned
ORD-11002,2025-09-24,CUST-1132,East,Electronics,Keyboard,11,125153.44,15,1170184.66,876848.42,293336.25,Bank Transfer,Cancelled
ORD-11003,2025-02-08,CUST-1103,West,Clothing,Jeans,1,7425.81,0,7425.81,4060.59,3365.22,Card,Completed
ORD-11004,2025-01-19,CUST-1045,East,Clothing,Shirt,6,9135.09,5,52070.01,29225.94,22844.07,Digital Wallet,Completed
ORD-11005,2025-09-13,CUST-1157,East,Furniture,Chair,2,26966.45,0,53932.9,28449.36,25483.54,Bank Transfer,Returned
ORD-11006,2025-12-30,CUST-1253,East,Books,Novel,6,5849.99,10,31589.95,26033.35,5556.6,Cash,Completed
ORD-11007,2025-10-13,CUST-1230,South,Furniture,Shelf,12,56260.65,15,573858.63,374558.77,199299.86,Digital Wallet,Cancelled
ORD-11008,2025-05-01,CUST-1107,North,Furniture,Chair,9,72599.94,20,522719.57,483886.35,38833.21,Cash,Returned
ORD-11009,2025-05-16,CUST-1191,Central,Furniture,Desk,1,81796.07,5,77706.27,54847.27,22858.99,Card,Completed
ORD-11010,2025-03-12,CUST-1295,South,Sports,Football,2,10103.72,0,20207.44,15228.66,4978.78,Bank Transfer,Completed
ORD-11011,2025-02-14,CUST-1100,West,Sports,Racket,5,19586.21,10,88137.94,54474.91,33663.03,Cash,Completed
ORD-11012,2025-02-07,CUST-1136,Central,Sports,Gloves,8,8045.28,10,57926.02,36342.66,21583.36,Card,Completed
ORD-11013,2025-11-13,CUST-1300,Central,Electronics,Mouse,3,141013.84,0,423041.52,235874.82,187166.7,Cash,Completed
ORD-11014,2025-11-01,CUST-1213,South,Clothing,Shoes,6,5587.68,20,26820.86,24146.16,2674.7,Card,Cancelled
ORD-11015,2025-02-25,CUST-1201,East,Sports,Racket,1,7069.93,20,5655.94,3772.75,1883.19,Bank Transfer,Returned
ORD-11016,2025-08-05,CUST-1276,North,Sports,Gloves,4,8258.93,0,33035.72,26802.98,6232.74,Digital Wallet,Completed
ORD-11017,2025-08-20,CUST-1259,North,Electronics,Tablet,3,147925.15,5,421586.68,234557.96,187028.72,Cash,Completed
ORD-11018,2025-06-19,CUST-1008,South,Electronics,Laptop,5,155355.4,5,737938.15,462623.38,275314.77,Bank Transfer,Returned
ORD-11019,2025-03-20,CUST-1122,South,Electronics,Monitor,12,34397.32,5,392129.45,302005.07,90124.37,Cash,Completed
ORD-11020,2025-05-01,CUST-1019,Central,Clothing,Jacket,7,4528.82,5,30116.65,20458.44,9658.22,Card,Completed
ORD-11021,2025-11-21,CUST-1069,East,Furniture,Desk,6,51944.68,0,311668.08,234540.32,77127.76,Card,Completed
ORD-11022,2025-03-19,CUST-1127,North,Books,Python Book,7,4702.92,0,32920.44,25404.1,7516.34,Bank Transfer,Completed
ORD-11023,2025-07-28,CUST-1302,West,Clothing,Shirt,7,13465.93,0,94261.51,64709.39,29552.12,Bank Transfer,Completed
ORD-11024,2025-10-25,CUST-1099,East,Furniture,Sofa,8,59031.76,10,425028.67,293871.54,131157.13,Bank Transfer,Completed
ORD-11025,2025-10-04,CUST-1198,East,Clothing,Jacket,12,2211.02,20,21225.79,18467.98,2757.81,Digital Wallet,Returned
ORD-11026,2025-11-24,CUST-1021,East,Sports,Racket,6,14519.95,5,82763.72,60971.93,21791.78,Bank Transfer,Completed
ORD-11027,2025-09-29,CUST-1190,East,Sports,Football,3,13189.53,0,39568.59,30635.71,8932.88,Cash,Completed
ORD-11028,2025-04-18,CUST-1250,South,Sports,Bat,7,3440.12,0,24080.84,15103.46,8977.38,Card,Returned
ORD-11029,2025-05-15,CUST-1116,North,Furniture,Cabinet,6,53306.19,0,319837.14,258603.34,61233.8,Bank Transfer,Completed
ORD-11030,2025-06-20,CUST-1304,West,Books,Math Book,7,4964.91,10,31278.93,28483.25,2795.69,Card,Cancelled
ORD-11031,2025-01-10,CUST-1004,Central,Sports,Helmet,2,22603.07,20,36164.91,36697.29,-532.38,Cash,Returned
ORD-11032,2025-09-30,CUST-1346,Central,Books,Novel,5,3907.6,20,15630.4,10454.33,5176.07,Bank Transfer,Completed
ORD-11033,2025-08-26,CUST-1339,South,Furniture,Chair,3,13194.26,5,37603.64,29766.78,7836.86,Bank Transfer,Completed
ORD-11034,2025-04-15,CUST-1131,South,Books,Math Book,4,3606.54,20,11540.93,8642.69,2898.23,Digital Wallet,Cancelled
ORD-11035,2025-02-17,CUST-1276,South,Electronics,Tablet,11,126907.13,10,1256380.59,1044017.94,212362.65,Bank Transfer,Completed
ORD-11036,2025-06-03,CUST-1254,East,Books,Python Book,1,3855.18,20,3084.14,3092.66,-8.52,Digital Wallet,Completed
ORD-11037,2025-08-25,CUST-1148,West,Clothing,Shirt,7,11033.86,0,77237.02,61098.99,16138.03,Card,Completed
ORD-11038,2025-06-05,CUST-1307,North,Electronics,Monitor,10,155416.93,15,1321043.9,916311.74,404732.17,Bank Transfer,Cancelled
ORD-11039,2025-06-03,CUST-1049,West,Books,Math Book,5,4835.68,10,21760.56,16164.17,5596.39,Digital Wallet,Completed
ORD-11040,2025-11-24,CUST-1010,West,Furniture,Chair,2,27710.17,5,52649.32,44874.48,7774.84,Bank Transfer,Completed
ORD-11041,2025-08-10,CUST-1183,South,Books,Python Book,11,2581.53,0,28396.83,16831.41,11565.42,Bank Transfer,Completed
ORD-11042,2025-11-07,CUST-1022,Central,Electronics,Keyboard,2,43355.22,5,82374.92,49643.89,32731.03,Digital Wallet,Cancelled
ORD-11043,2025-06-29,CUST-1332,Central,Books,History Book,9,4688.51,0,42196.59,28066.55,14130.04,Cash,Completed
ORD-11044,2025-12-07,CUST-1049,South,Clothing,Jeans,8,7861.65,5,59748.54,49412.88,10335.66,Card,Completed
ORD-11045,2025-11-09,CUST-1083,East,Sports,Gloves,8,11938.56,5,90733.06,68259.61,22473.45,Digital Wallet,Completed
ORD-11046,2025-07-22,CUST-1149,South,Sports,Bat,11,4910.86,15,45916.54,31608.18,14308.36,Digital Wallet,Returned
ORD-11047,2025-10-19,CUST-1265,Central,Furniture,Chair,11,55893.92,15,522608.15,407120.46,115487.69,Bank Transfer,Completed
ORD-11048,2025-01-24,CUST-1323,North,Clothing,Shirt,8,9062.94,0,72503.52,39942.98,32560.54,Cash,Completed
